"species","owner","country_of_origin","farm_name","mill","company","region","producer","grading_date","owner_1","variety","processing_method","aroma","flavor","aftertaste","acidity","body","balance","uniformity","clean_cup","sweetness","cupper_points","total_cup_points","moisture","category_one_defects","quakers","color","category_two_defects","altitude_low_meters","altitude_high_meters","altitude_mean_meters"
"Arabica","mcomafa co ltd","Tanzania, United Republic Of","mcomafa farm no1155gr","mcomafa","mcomafa co. ltd","mbeya","Mcomafa",2015-01-06,"Mcomafa Co Ltd","Other","Washed / Wet",7.33,7.33,7.33,7.42,7.5,7.58,10,10,10,7.42,81.92,0.12,0,0,"Green",4,1877,1877,1877
"Arabica","chris finch","Nicaragua","","","volcafe specialty coffee","","",2014-07-29,"Chris Finch","","Washed / Wet",7.58,7.42,7.25,7.17,7.5,7.67,10,10,10,7.33,81.92,0.12,3,0,"Green",4,NA,NA,NA
"Arabica","lusso lab","Zambia","mubuyu munali","","lusso coffee lab","mubuyu estate","",2014-06-20,"LUSSO LAB","SL28","Washed / Wet",7.67,7.08,7.42,7.33,7.75,7.42,10,10,10,7.25,81.92,0,1,0,"",3,1000,1500,1250
"Arabica","rob tuttle","Honduras","","","thrive farmers","","",2014-01-17,"Rob Tuttle","","Washed / Wet",7.42,7.33,7.33,7.58,7.33,7.5,10,10,10,7.42,81.92,0.11,0,0,"Green",0,NA,NA,NA
"Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","dragon coffee 龍咖啡","dragon coffee 龍咖啡","blossom valley宸嶧國際","taichung xinshe 台中市新社區","Chen gui jiao 陳桂嬌",2013-12-26,"CQI Taiwan ICP CQI台灣合作夥伴","Typica","Other",7.5,7.5,7.42,7.25,7.5,7.5,10,10,10,7.25,81.92,0.11,0,0,"Green",0,1000,1000,1000
"Arabica","calixto guillen vazquez","Mexico","various","productores de cafes especiales sc","finca triunfo verde, s.c.","chiapas","VARIOS PRODUCTORES",2013-03-29,"CALIXTO GUILLEN VAZQUEZ","Bourbon","Washed / Wet",7.58,7.5,7.25,7.58,7.5,7.25,10,10,10,7.25,81.92,0.12,0,0,"Green",6,1300,1300,1300
"Arabica","saul m. hernandez ramirez","Mexico","platanal","en el plan de guadalupe","","chapulhuacan, hidalgo","PONCE RUBIO, VENANCIO",2012-09-27,"SAUL M. HERNANDEZ RAMIREZ","Typica","Semi-washed / Semi-pulped",7.5,7.5,7.25,7.25,7.5,7.5,10,10,10,7.42,81.92,0.13,2,0,"None",7,981,981,981
"Arabica","saul m. hernandez ramirez","Mexico","texpanco","en chiatipan, municipio de huazalingo","","huazalingo, hidalgo","FRANCISCO SAENZ, FERNANDO",2012-09-27,"SAUL M. HERNANDEZ RAMIREZ","Mundo Novo","Washed / Wet",7.5,7.42,7.25,7.5,7.33,7.33,10,10,10,7.58,81.92,0.14,2,0,"None",8,690,690,690
"Arabica","juan hermilio sampieri carcamo","Mexico","la laja","la laja pinillos veracruz","","veracruz","JUAN HERMILIO SAMPIERI CARCAMO",2012-07-11,"JUAN HERMILIO SAMPIERI CARCAMO","Other","Washed / Wet",7.33,7.58,7.17,7.58,7.42,7.33,10,10,10,7.5,81.92,0.12,0,0,"Green",4,1650,1650,1650
"Arabica","modesto landeros flores","Mexico","mata larga","finca mata larga","","fortín de las flores","MODESTO LANDEROS FLORES",2012-07-11,"MODESTO LANDEROS FLORES","Bourbon","Washed / Wet",7.67,7.42,7.33,7.83,7.5,7.5,9.33,10,10,7.33,81.92,0.12,0,0,"Green",0,1000,1000,1000
"Arabica","nucoffee","Brazil","sitío corrego da olaria/são caetano","","nucoffee","grama valley","Fioravante Malagutti",2012-02-29,"NUCOFFEE","Mundo Novo","Natural / Dry",7.42,7.58,7.25,7.5,7.33,7.5,10,10,10,7.33,81.92,0.12,0,0,"Green",3,1100,1100,1100
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora bonanza - armenia quindio","","cundinamarca","Exportadora de Café Cóndor S.A",2011-02-01,"Exportadora de Cafe Condor S.A","","",7.67,7.33,7.33,7.58,7.33,7.33,10,10,10,7.33,81.92,0.09,0,0,"",1,1600,1600,1600
"Arabica","juan luis alvarado romero","Guatemala","la esmeralda","beneficio ixchel","unex guatemala, s.a.","oriente","JESUS RAMIREZ",2017-08-22,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.42,7.5,7.25,7.5,7.33,7.42,10,10,10,7.42,81.83,0.1,1,0,"Green",1,157.8864,157.8864,157.8864
"Arabica","troy quimby","Costa Rica","estate la patricia","micro beneficio la cabaña-javier meza","bold coast coffee","tarrazu","Manuel Montero",2017-02-13,"Troy Quimby","Catuai","Pulped natural / honey",7.25,7.33,7.5,7.33,7.67,7.42,10,10,10,7.33,81.83,0,1,0,"Green",4,1900,1900,1900
"Arabica","gabriel barbara","Brazil","helena","copag","volcafe ltda.","monte carmelo","Helena Pingnatti Ricci",2017-01-20,"Gabriel Barbara","Mundo Novo","Natural / Dry",7.42,7.5,7.42,7.5,7.42,7.25,10,10,10,7.33,81.83,0.11,0,1,"Green",3,973,973,973
"Arabica","aulia arif syahri","Indonesia","mudar","pt. olam indonesia","pt. olam indonesia","bali","MUDAR",2017-01-19,"Aulia Arif Syahri","Other","Other",7.75,7.83,7.58,7.75,7.92,7.83,10,10,10,5.17,81.83,0.11,0,1,"Green",0,1250,1250,1250
"Arabica","juan luis alvarado romero","Guatemala","chapultepec","beneficio ixchel","unex guatemala, s.a.","norte","CHAPULTEPEC",2016-08-02,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.58,7.5,7.33,7.42,7.58,7.25,10,10,10,7.17,81.83,0.1,2,0,"Green",6,3280,3280,3280
"Arabica","ipanema coffees","Brazil","rio verde","ipanema comercial e exportadora sa","ipanema coffees","south of minas","Ipanema Agrícola SA",2015-10-08,"Ipanema Coffees","Yellow Bourbon","Natural / Dry",7.17,7.58,6.83,7.5,7.75,7.25,10,10,10,7.75,81.83,0,0,0,"Green",1,1,1,1
"Arabica","ipanema coffees","Brazil","rio verde","ipanema comercial e exportadora sa","ipanema coffees","south of minas","Ipanema Agrícola SA",2015-10-08,"Ipanema Coffees","Yellow Bourbon","Natural / Dry",7.58,7,6.92,6.92,7.67,7.5,10,10,10,8.25,81.83,0,0,0,"Green",0,1,1,1
"Arabica","u mg mg","Myanmar","wat-ka-bu","","","ywar ngan","U Mg Mg",2015-07-17,"U Mg Mg","Catuai","Washed / Wet",7.33,7.58,7.5,7.42,7.33,7.33,10,10,10,7.33,81.83,0,0,0,"Green",2,4001,4001,4001
"Arabica","viridiana","Mexico","rancho bonito","rancho bonito","agroindustrias unidas de mexico sa de cv","chiapas","MARTINIANO A. MORENO ALVARADO",2015-06-25,"VIRIDIANA","Catuai","Washed / Wet",7.58,7.5,7.33,7.5,7.17,7.33,10,10,10,7.42,81.83,0.11,0,0,"Green",7,1350,1500,1425
"Arabica","cadexsa","Honduras","cerro bueno","cadexsa","cadexsa","marcala","JOSE OMAR ACOSTA",2015-05-12,"CADEXSA","Catuai","Washed / Wet",7.5,7.5,7.33,7.5,7.42,7.25,10,10,10,7.33,81.83,0.12,0,0,"Green",1,1400,1400,1400
"Arabica","cafetalera internacional cafinter, s.a.","Costa Rica","el patalillo","el patalillo","cafetalera internacional cafinter, s.a.","tres rios","JOSE FRANCISCO GONZALEZ",2015-05-07,"CAFETALERA INTERNACIONAL CAFINTER, S.A.","Caturra","Washed / Wet",7.67,7.5,7.5,7.25,7.08,7.42,10,10,10,7.42,81.83,0.09,0,0,"Green",0,1200,1400,1300
"Arabica","lin, che-hao krude 林哲豪","Taiwan","gao chun fang 高醇坊","gao chun fang 高醇坊","taiwan coffee laboratory","dongshan dist., tainan city 臺南市東山區","LIN SIN JI 林信吉",2015-04-30,"Lin, Che-Hao Krude 林哲豪","Typica","Washed / Wet",7.67,7.33,7.17,7.25,7.75,7.33,10,10,10,7.33,81.83,0,0,0,"Green",0,700,700,700
"Arabica","essencecoffee","Indonesia","dozen small farmer","","essence coffee","lington nihuta","",2015-03-21,"EssenceCoffee","Typica","Other",7.42,7.42,7.42,7.33,7.42,7.42,10,10,10,7.42,81.83,0.11,2,0,"None",6,1300,1300,1300
"Arabica","afca","Malawi","kakoma","mzuzu coffee coop union","mzuzu coffee planters coop union","kakoma","Mzuzu Coffee Coop Union",2014-10-31,"AFCA","Gesha","Washed / Wet",7.58,7.42,7.33,7.33,7.33,7.42,10,10,10,7.42,81.83,0.13,0,0,"Green",0,1556,1556,1556
"Arabica","ipanema coffees","Brazil","rio verde","ipanema coffees","ipanema coffees","south of minas","Ipanema Agrícola SA",2014-10-15,"Ipanema Coffees","Bourbon","Natural / Dry",7.33,7.58,7.25,7.17,7.83,7.33,10,10,10,7.33,81.83,0.11,0,0,"Green",0,1100,1100,1100
"Arabica","gran manzana y el aguacate","Honduras","gran manzana y el aguacate","cigrah sps","cigrah","comayagua","Tomás Sosa, Juan Damaso",2014-05-16,"","Caturra","Natural / Dry",7.5,7.5,7.33,7.33,7.33,7.33,10,10,10,7.5,81.83,0.1,0,0,"Green",4,1350,1350,1350
"Arabica","kurt kappeli","Mexico","various","cafe gourmet de sierra azul sc","globus coffee","siltepec el triunfo, chiapas, mexico","various small producers",2014-04-26,"Kurt Kappeli","Typica","Washed / Wet",7.42,7.42,7.25,7.5,7.33,7.42,10,10,10,7.5,81.83,0.11,0,0,"Green",0,1550,1550,1550
"Arabica","racafe & cia s.c.a","Colombia","","","racafe & cia s.c.a","huila","LA PLATA",2013-07-19,"Racafe & Cia S.C.A","Caturra","Washed / Wet",7.5,7.5,7,7.42,7.5,7.58,10,10,10,7.33,81.83,0,2,0,"Bluish-Green",0,1600,1950,1775
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","kona pacific farmers cooperative","kona","",2013-03-06,"Kona Pacific Farmers Cooperative","Hawaiian Kona","Natural / Dry",7.83,7.83,7.83,8,7.83,7.83,10,6.67,10,8,81.83,0,1,0,"Bluish-Green",1,NA,NA,NA
"Arabica","jacques pereira carneiro","Brazil","sertao farm","armazens gerais cocarive","exportadora de cafés carmo de minas ltda","sul de minas","NAZARETH DIAS PEREIRA",2013-03-02,"Jacques Pereira Carneiro","Bourbon","Semi-washed / Semi-pulped",7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83,0.12,0,0,"Bluish-Green",0,1250,1250,1250
"Arabica","juan luis alvarado romero","Guatemala","el sacramento","beneficio ixchel","unex guatemala, s.a.","oriente","LUIS RODRIGUEZ",2013-02-26,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.83,7.67,7.33,7.33,7.67,7.83,9.33,10,9.33,7.5,81.83,0.11,0,0,"Green",1,1310.64,1310.64,1310.64
"Arabica","christina dusing","Mexico","finca muxbal","ecc beneficio veracruz","","veracruz","MARIA MAGDALENA LUETHJE Y GRIS",2012-08-31,"CHRISTINA DUSING","Bourbon","Washed / Wet",7.83,7.33,7.25,7.58,7.25,7.33,10,10,10,7.25,81.83,0.12,0,0,"Green",2,1500,1500,1500
"Arabica","jorge francisco martinez hachity","Mexico","el deseo","beneficio el grande","","coatepec","JORGE FRANCISCO MARTINEZ HACHITY",2012-07-11,"JORGE FRANCISCO MARTINEZ HACHITY","Typica","Semi-washed / Semi-pulped",7.33,7.33,7.25,7.5,7.5,7.5,10,10,10,7.42,81.83,0.12,0,0,"Green",10,1250,1250,1250
"Arabica","nucoffee","Brazil","cianorte","","","cerrado","Marilsa de Fatima Peternela",2011-10-28,"NUCOFFEE","Mundo Novo","",7.33,7.67,7.25,7.5,7.5,7.25,10,10,10,7.33,81.83,0.02,0,0,"",2,900,950,925
"Arabica","exportadora de cafe condor s.a","Colombia","","triladora bonanza-armenia","","huila","",2011-06-14,"Exportadora de Cafe Condor S.A","","",7.58,7.5,7.17,7.58,7.33,7.33,10,10,10,7.33,81.83,0.05,0,0,"",0,1600,1800,1700
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","kona pacific farmers cooperative","kona pacific farmers cooperative","","kona","",2010-05-24,"Kona Pacific Farmers Cooperative","","",7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10,7.33,81.83,0.02,3,0,"",12,NA,NA,NA
"Arabica","juan luis alvarado romero","Guatemala","las merceditas","beneficio ixchel","unex guatemala, s.a.","san marcos","ANGEL DE LEON",2017-06-22,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.5,7.5,7.25,7.42,7.42,7.33,10,10,10,7.33,81.75,0.11,0,1,"Green",1,1700,1700,1700
"Arabica","sunvirtue co., ltd.","Vietnam","apollo estate","apollo estate","sunvirtue co., ltd.","vietnam","Richard Yeh",2015-12-21,"Sunvirtue Co., Ltd.","Caturra","Washed / Wet",7,7.08,7.33,7.5,7.5,7.33,10,10,10,8,81.75,0.12,0,0,"Bluish-Green",0,1040,1040,1040
"Arabica","ngorogoro convenant estate","Tanzania, United Republic Of","ngorogoro convenant estate","ngorogoro convenant estate","ngorogoro convenant estate","ngorogoro","Ngorogoro Convenant Estate",2015-01-08,"Ngorogoro Convenant Estate","Other","Washed / Wet",7.42,7.42,7.42,7.42,7.33,7.33,10,10,10,7.42,81.75,0.12,0,0,"Bluish-Green",4,1500,1700,1600
"Arabica","cafe politico","Brazil","","","cafe politico","","",2014-08-25,"Cafe Politico","","Natural / Dry",7.17,7.25,7.17,7.25,7.42,8.25,10,10,10,7.25,81.75,0.1,0,0,"Bluish-Green",1,NA,NA,NA
"Arabica","saul m. hernandez ramirez","Mexico","los magueyes","en santa maria temaxcalapa","","tenango de doria, hidalgo","PEREZ LEMUS, FELIX",2012-09-27,"SAUL M. HERNANDEZ RAMIREZ","Bourbon","Washed / Wet",7.5,7.5,7.33,7.42,7.25,7.25,10,10,10,7.5,81.75,0.13,2,0,"None",9,774,774,774
"Arabica","sergio landa alarcon","Mexico","finca tepictla","tepictla y xalapa veracruz","","tepictla","SERGIO LANDA ALARCON",2012-09-10,"SERGIO LANDA ALARCON","Mundo Novo","Washed / Wet",7.42,7.5,7.17,7.67,7.33,7.42,10,10,10,7.25,81.75,0.13,0,0,"Green",23,1250,1250,1250
"Arabica","diego manuel woolrich ramirez","Mexico","arroyo triste, arroyo triste, san jose vista hermosa","arroyo triste, arroyo triste, san jose vista hermosa","","oaxaca","CENEN TORRES CORTES, AVELINO TORES CORTES, JUAN VENTURA GUZMAN",2012-09-04,"DIEGO MANUEL WOOLRICH RAMIREZ","Typica","Washed / Wet",7.42,7.5,7.33,7.58,7.33,7.33,10,10,10,7.25,81.75,0.11,0,0,"Green",1,1100,1100,1100
"Arabica","armando luis pohlenz martinez","Mexico","","finca custepec","beneficio custepec s.a. de c.v.","la concordia","ARMANDO LUIS POHLENZ MARTINEZ",2012-08-30,"ARMANDO LUIS POHLENZ MARTINEZ","Caturra","Washed / Wet",7.33,7.42,7.33,7.67,7.42,7.25,10,10,10,7.33,81.75,0.12,10,0,"Green",14,1550,1550,1550
"Arabica","enrique eduardo lopez aguilar","Mexico","santa cruz - pante doña graciela","","finca las nubes","la concordia","GRACIELA AGUILAR PERALTA",2012-06-06,"Enrique Eduardo Lopez Aguilar","Typica","Washed / Wet",7.5,7.42,7.25,7.33,7.67,7.25,10,10,10,7.33,81.75,0.12,0,0,"",1,1650,1650,1650
"Arabica","exportadora de cafe condor s.a","Colombia","","trilladora bonanza - armenia quindioa","exportadora de cafe condor s.a","huila","",2011-12-22,"Exportadora de Cafe Condor S.A","Caturra","Washed / Wet",7.33,7.42,7.33,7.33,7.5,7.67,10,10,10,7.17,81.75,0,0,0,"Green",1,1750,1750,1750
"Arabica","racafe & cia s.c.a","Colombia","","","","huila","La Plata",2011-10-04,"Racafe & Cia S.C.A","","",7.42,7.58,6.92,7.08,7.25,8,10,10,10,7.5,81.75,0.08,0,0,"",0,1600,1950,1775
"Arabica","ipanema coffees","Brazil","fazenda capoeirnha","dry mill","ipanema coffees","south of minas","Ipanema Agricola S.A",2017-10-20,"Ipanema Coffees","Bourbon","Natural / Dry",7.42,7.5,7.25,7.5,7.5,7.25,10,10,10,7.25,81.67,0.11,0,0,"Green",5,890,890,890
"Arabica","juan luis alvarado romero","Guatemala","las merceditas","beneficio ixchel","unex guatemala, s.a.","san marcos","ANGEL DE LEON",2017-08-22,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.42,7.42,7.08,7.42,7.33,7.42,10,10,10,7.58,81.67,0.1,0,0,"Green",1,1700,1700,1700
"Arabica","juan luis alvarado romero","Guatemala","la esmeralda","beneficio ixchel","unex guatemala, s.a.","santa rosa","JESUS RAMIREZ",2017-06-05,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.42,7.33,7.17,7.67,7.33,7.42,10,10,10,7.33,81.67,0.12,0,1,"Green",3,1219.2,1219.2,1219.2
"Arabica","cadexsa","Honduras","bethel","dry mill","cadexsa","marcala","JOSE OMAR ACOSTA",2016-05-02,"CADEXSA","Catuai","Washed / Wet",7.58,7.5,7.33,7.33,7.42,7.25,10,10,10,7.25,81.67,0.11,0,0,"Blue-Green",2,1450,1450,1450
"Arabica","taylor winch (coffee) ltd.","Tanzania, United Republic Of","ngima","dae ltd","volcafe/taylorwinch tanzania ltd","mbinga","Ngima Amcos",2016-04-27,"Taylor Winch (Coffee) Ltd.","","",7.17,7.33,7.33,7.42,7.5,7.33,10,10,10,7.58,81.67,0,0,0,"Green",1,1800,1800,1800
"Arabica","comercial internacional exportadora, s.a.","Nicaragua","santa matilde","dry mill","comercial internacional exportadora, s.a.","jinotega","Rolando Lacayo Cardenal",2016-03-11,"COMERCIAL INTERNACIONAL EXPORTADORA, S.A.","","",7.58,7.5,7.25,7.25,7.5,7.25,10,10,10,7.33,81.67,0.1,0,0,"Green",1,NA,NA,NA
"Arabica","racafe & cia s.c.a","Colombia","","bachue","racafe & cia s.c.a","la plata","",2016-01-21,"Racafe & Cia S.C.A","","",7.75,7.75,7.75,7.67,5.25,7.83,10,10,10,7.67,81.67,0,0,1,"",1,NA,NA,NA
"Arabica","ipanema coffees","Brazil","rio verde","ipanema comercial e exportadora sa","ipanema coffees","south of minas","Ipanema Agrícola SA",2015-10-08,"Ipanema Coffees","Yellow Bourbon","Natural / Dry",7.25,7.75,6.92,7.42,7.5,7.58,10,10,10,7.25,81.67,0,0,0,"Green",0,1,1,1
"Arabica","dae ltd company","Tanzania, United Republic Of","multiple","dae ltd","dae ltd company","mbinga","DAE Ltd",2015-01-02,"DAE Ltd Company","Other","Washed / Wet",7.42,7.33,7.25,7.42,7.5,7.42,10,10,10,7.33,81.67,0.12,0,0,"Green",0,1200,1800,1500
"Arabica","tembo coffee company ltd","Tanzania, United Republic Of","ilomba 1","tembo coffee company ltd","tembo coffee company ltd","ilomba vilage, mbozi","Tembo Coffee Company Ltd",2014-12-15,"Tembo Coffee Company Ltd","Other","Washed / Wet",7.33,7.33,7.5,7.25,7.42,7.33,10,10,10,7.5,81.67,0.12,0,0,"Green",7,1700,1700,1700
"Arabica","ipanema coffees","Brazil","rio verde","ipanema coffees","ipanema coffees","south of minas","Ipanema Agrícola SA",2014-10-16,"Ipanema Coffees","Bourbon","Washed / Wet",7.25,7.42,7.25,7.5,7.5,7.42,10,10,10,7.33,81.67,0.1,0,0,"Green",2,1260,1260,1260
"Arabica","chris finch","Indonesia","","","volcafe specialty coffee","bener meriah","",2014-05-23,"Chris Finch","Sumatra","Semi-washed / Semi-pulped",7.17,7.42,7.33,7.42,7.33,7.42,10,10,10,7.58,81.67,0.11,0,0,"Bluish-Green",0,NA,NA,NA
"Arabica","gran manzana y el aguacate","Honduras","gran manzana y el aguacate","cigrah sps","cigrah","comayagua","Tomás Sosa, Juan Damaso",2014-05-16,"","Caturra","Natural / Dry",7.5,7.33,7.5,7.5,7.17,7.17,10,10,10,7.5,81.67,0.1,0,0,"Green",5,1400,1400,1400
"Arabica","ceca, s.a.","Costa Rica","gamboa","beneficio montañas del diamante","ceca,s.a.","tarrazu","Martin Gutierrez",2014-04-26,"CECA, S.A.","Caturra","Washed / Wet",7.5,7.17,7.17,7.17,7.5,7.08,10,10,10,8.08,81.67,0.11,0,0,"Green",3,1850,1850,1850
"Arabica","dane loraas","Mexico","","","sustainable harvest","veracruz","Huatusco",2014-04-02,"Dane Loraas","","Washed / Wet",7.42,7.42,7.67,8,7.58,7.5,9.33,9.33,10,7.42,81.67,0,0,0,"Green",4,NA,NA,NA
"Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","mu he zi coffee 木盒子咖啡園","mu he zi coffee 木盒子咖啡園","blossom valley宸嶧國際","changhua baguashan 彰化市八卦山","Zhang ming fu 張明福",2013-12-26,"CQI Taiwan ICP CQI台灣合作夥伴","Typica","Semi-washed / Semi-pulped",7.5,7.5,7.5,7.25,7.42,7.25,10,10,10,7.25,81.67,0.11,0,0,"Green",0,150,150,150
"Arabica","cqi taiwan icp cqi台灣合作夥伴","Taiwan","guo xin ka fei 國昕咖啡","guo xin ka fei 國昕咖啡","blossom valley宸嶧國際","nantou","Wu cai jin 吳蔡錦",2013-12-26,"CQI Taiwan ICP CQI台灣合作夥伴","Typica","Washed / Wet",7.58,7.42,7.33,7.42,7.33,7.33,10,10,10,7.25,81.67,0.11,0,0,"Green",0,750,750,750
"Arabica","fredy gordillo reyes","Mexico","union ramal santa cruz","union ramal santa cruz","union ramal santa cruz spr de ri","la concordia, chiapas","UNION RAMAL SANTA CRUZ",2013-03-29,"FREDY GORDILLO REYES","Typica","Washed / Wet",7.5,7.42,7.08,7.58,7.33,7.33,10,10,10,7.42,81.67,0.12,0,0,"Green",6,1400,1400,1400
"Arabica","juan luis alvarado romero","Guatemala","finca el morito","beneficio el morito","finca el morito","jalapa","CAFE MOLINO MONTERROSO P,J. ROBERTO",2012-10-05,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.5,7.67,7.33,7.33,7.33,7.33,10,10,10,7.17,81.67,0.11,0,0,"Green",4,1676.4,1828.8,1752.6
"Arabica","virginia gordillo gordillo","Mexico","finca cafetalera la suiza","municipio monte cristo de guerrero, chiapasmunicipio monte cristo de guerrero","productora agricola y ganadera finca la suiza, s.p.r. de r.l. de c.v.","tuxtla gutierrez","PRODUCTORA AGRICOLA Y GANADERA FINCA LA SUIZA",2012-09-11,"VIRGINIA GORDILLO GORDILLO","Typica","Washed / Wet",7.25,7.67,7.58,7.67,7.67,7.58,8.67,10,10,7.58,81.67,0.13,1,0,"Green",13,1650,1650,1650
"Arabica","jose luis munoz guerrero","Mexico","","yajalon, chiapas","","yajalon","MAYA BINIK",2012-08-30,"JOSE LUIS MUNOZ GUERRERO","Bourbon","Washed / Wet",7.67,7.25,7.17,7.75,7.5,7.25,10,10,10,7.08,81.67,0.11,0,0,"Green",4,1400,1400,1400
"Arabica","christina dusing","Mexico","ucipa santa catarina","ecc beneficio veracruz","","veracruz","CESAR SANTIZ LOPEZ",2012-07-27,"CHRISTINA DUSING","Bourbon","Washed / Wet",7.5,7.42,7.33,7.42,7.42,7.42,10,10,10,7.17,81.67,0.11,0,0,"Green",2,1200,1200,1200
"Arabica","alfredo bojalil","Mexico","finca nueva linda","la concordia, chiapas","ecomtrading","la concordia, chiapas","OCTAVIO MOGUEL FARRERA",2012-04-02,"ALFREDO BOJALIL","Bourbon","Washed / Wet",7.58,7.42,7.25,7.58,7.25,7.17,10,10,10,7.42,81.67,0.11,0,0,"Green",2,1400,1400,1400
"Arabica","miguel cortes moreno","Mexico","sacún palma","sacún palma","estrategias constructivas corzu, s.a. de c.v.","sacún palma, municipio de chilón, chiapas","ARMANDO GUTIEREZ GUZMÁN",2012-02-29,"MIGUEL CORTES MORENO","Caturra","Semi-washed / Semi-pulped",7.75,7.58,7.25,7.17,7.58,7.33,9.33,10,10,7.67,81.67,0.11,0,0,"Green",4,940,940,940
"Arabica","kona pacific farmers cooperative","United States (Hawaii)","","","cqi","kona","",2012-02-08,"Kona Pacific Farmers Cooperative","Hawaiian Kona","Washed / Wet",7.42,7.33,7.33,7.33,7.17,7.83,10,10,10,7.25,81.67,0.1,1,0,"Green",1,NA,NA,NA
"Arabica","mdh","Honduras","various","cafico","molinos de honduras","western region","Cafes Finos de Corquin",2018-01-19,"MDH","Catimor","Washed / Wet",7.5,7.42,7.08,7.42,7.5,7.33,10,10,10,7.33,81.58,0.11,0,1,"Blue-Green",3,1200,1200,1200
"Arabica","juan luis alvarado romero","Guatemala","la esperanza","beneficio ixchel","unex guatemala, s.a.","huehuetenango","AGRICOLA EL PILAR, SA.",2017-06-01,"Juan Luis Alvarado Romero","Bourbon","Washed / Wet",7.42,7.42,7.08,7.5,7.42,7.33,10,10,10,7.42,81.58,0.12,0,0,"Green",0,190164,190164,190164
"Arabica","lin, che-hao krude 林哲豪","Taiwan","baishengcun coffee 百勝村咖啡莊園","baishengcun coffee 百勝村咖啡莊園","taiwan coffee laboratory","natou county","蘇晉寬 Su Jin Kuan",2016-07-15,"Lin, Che-Hao Krude 林哲豪","Typica","Washed / Wet",7.42,7.42,7.25,7.67,7.33,7.25,10,10,10,7.25,81.58,0.1,0,0,"Blue-Green",0,800,800,800
"Arabica","ceca, s.a.","Costa Rica","cafetalera aquiares","cafetalera aquiares","ceca,s.a.","turrialba","Cafetalera Aquiares",2015-02-03,"CECA, S.A.","Caturra","Washed / Wet",7.58,7.42,7.5,7.17,7.08,7.58,10,10,10,7.25,81.58,0.12,0,0,"Green",1,13,13,13
